email,partner_name,event_type,literary,palce,city,type,title,body,start_date,start_time,end_date,end_time,,speaker,docs
aminh@nawatcoffee.com,مقهى نواة,ورشة عمل,ادب الأطفال واليافعين,أبها,عسير,فعالية,"أدب الأطفال و اليافعين | الحكواتي الصغير كان يا ماكان حواتيتٌ تُروى
بالشراكة مع مدارس الأندلس الأهلية",تمتع أطفالنا بخيالٍ واسع ، لينسجوا لنا قصصاً من وحي خيالاتهم ، من صَنْو واقعهم ، تحتضن نواة خيالاتهم ، وتشجع إبداعهم القصصي.,10/4/2023,8:00 PM,10/4/2023,10:00 PM,,-انا أحمد عبدالرحمن آل عبدالله و درر خالد,https://drive.google.com/drive/folders/1giJZsFtnLtJWIcm-2H8dRIJNZRrxeiGi?usp=drive_link
aminh@nawatcoffee.com,مقهى نواة,جلسة حوارية,دراسات,أبها,عسير,فعالية,جلسة حوارية | مناقشة كتاب الدولة السعودية الأولى | مع الكاتب د.علي عوض ال قطب,على طاولة نواة ،نتناول كتاب الدولة السعودية الأولى التي استطاعت - بعد مشيئة الله - بقيادةٍ حكيمة ، وبأَنفةٍ عربية ، و بسيفٍ بتار، ورسالة صِدقٍ أن تؤسس دولة ذات سيادة مطلقة على إقليمها.,10/14/2023,8:00 PM,10/14/2023,10:00 PM,,الكاتب علي عوض ال قطب,0
aminh@nawatcoffee.com,مقهى نواة,جلسة حوارية,دراسات,أبها,عسير,فعالية,"جلسة حوارية | شواهد الأصالة الثقافية | مع
المطور و المشرف على ترميم قصور ابو سراح التاريخية","ا.عبدالعزيز الحفيد و مرمم قصور أبو سراح التاريخية | لغاية الاهتمام بالأصالة الثقافية |
من الأحفاد وعلى خطى الأجداد ،نروي قصصهم،ونقتدي بعاداتهم ،فيحملنا الحنين إليهم فنحاول إبقاء ماتبقى فنرمم آثارهم ،ونرسخ قيمهم ، ونكتب أدبهم لـنتشامخ بتراثنا وهويتنا.",10/16/2023,8:00 PM,10/16/2023,10:00 PM,,- عبدالعزيز ابو سراح - سمر طالع,0
aminh@nawatcoffee.com,مقهى نواة,جلسة حوارية,ادب الأطفال واليافعين,أبها,عسير,فعالية,أدب الأطفال و اليافعين | أفتح يا سمسم الراوي عبدالله الناجي,يفتح سمسم أبوابه من جديد في نواة ، ليحكي العم نعمان للأطفال حكايات شتى في مختلف العصور تحوي فوائدٌ جما، بأسلوبٌ تربوي ماتع ومُميز,10/18/2023,8:00 PM,10/18/2023,10:00 PM,,ناشط ثقافي عبدالله ناجي قاسم,0
aminh@nawatcoffee.com,مقهى نواة,جلسة حوارية,دراسات,أبها,عسير,فعالية,جلسة حوارية | مناقشة كتاب فتنة الثقافة | أ.علي فايع,سحر الثقافة وفتنة الأدب لها أوجهٌ منها الحسنٌ والآخر قبيح ،ودليلها أحداث التاريخ وشواهد العيّان وقصص من أرض الواقع ، لم يختلقها علي فايع بل أعاد كتابتها في كتابه (فتنة الثقافة).,10/21/2023,8:00 PM,10/21/2023,10:00 PM,,الكاتب علي فايع عسيري,0
aminh@nawatcoffee.com,مقهى نواة,حلقة نقاشية,دراسات,أبها,عسير,فعالية,مناقشة كتاب | الجريمة والعقاب,جسّد راسكولنيكوف صراع الخطيئة والفضيلة ، ليصف لنا ملحمة نفسية إنسانية ويكشف لنا مدى تأثير الظروف بأفعالنا ، فجعلنا نتساءل : هل لكل الجرائم عقوبات؟,10/21/2023,8:00 PM,10/21/2023,10:00 PM,,ماجد تركي العسيري,0
aminh@nawatcoffee.com,مقهى نواة,جلسة حوارية,النثر الغير خيالي,أبها,عسير,فعالية,امسية مع جمعية الادب,ذكرى الراحل محمد علوان,10/1/2023,8:00 PM,10/1/2023,10:00 PM,,مجدي الراقدي -علي الحفظي - احمد عسيري - انور خليل - عبير العلي,0
aminh@nawatcoffee.com,مقهى نواة,جلسة حوارية,النثر الغير خيالي,أبها,عسير,فعالية,"جلسة حوارية | تأبين للأديب الراحل
محمد علي علوان رحمه الله | أ.أحمد التيهاني و د.عبدالحميد الحسامي",يموت الجسد و تحيا الروح و يشهد التاريخ على أديبٍ خالدٌ ذكره في ليلة تأبين للأديب الراحل : محمد علوان .,10/23/2023,8:00 PM,10/23/2023,10:00 PM,,- أحمد التيهاني - عبدالحميد الحسامي,0
dhm-94@hotmail.com,مقهى نوادر الشاهي,أمسية شعرية,الشعر,عسير,خميس مشيط,فعالية,أمسية أدبية مع أ.ابراهيم الالمعي,-أمسية أدبية نتحدث فيها عن الادب .-افتتاح نادي القراءة والكتابة في مقهى نوادر الشاهي,9/19/2023,8:00 PM,9/19/2023,10:00 PM,,أ.ابراهيم مضواح الألمعي,0
dhm-94@hotmail.com,مقهى نوادر الشاهي,محاضرة,النثر الغير خيالي,عسير,خميس مشيط,فعالية,الثقافة الأدبية عبر السياحة في عسير,علاقة الثقافة الأدبية بالسياحة هي علاقة تتعامل مع التأثير المتبادل بين الأدب والثقافة في السياحة,9/25/2023,8:00 PM,9/25/2023,10:00 PM,,المرشد السياحي .تركي البشري,https://www.instagram.com/p/CxeJpUkIe-L/?igshid=MzRlODBiNWFlZA==
dhm-94@hotmail.com,مقهى نوادر الشاهي,محاضرة,النثر الغير خيالي,عسير,خميس مشيط,فعالية,أسئلة الأجناس الأدبية,أمسية أدبية تناقش الأجناس الأدبية أنواعهما مقهى نوادر الشاي أسئلة الأجناس الأدبية وأشكالها والفرق بينها,10/12/2023,8:00 PM,10/12/2023,10:00 PM,,د.حسن النعمي,https://www.instagram.com/p/Cx36nI-IQdx/?igshid=MzRlODBiNWFlZA==
root@callofculture.com,مقهى نوق,جلسة حوارية,النثر الغير خيالي,منطقة مكة المكرمة,جدة,فعالية,الكتابة الإبداعية,التدريب على التفاصيل الإبداعية في الكتابة,9/2/2023,8:00 PM,9/2/2023,10:00 PM,,سلافة الشريف,https://drive.google.com/drive/folders/1ugXcEL0bWz8hjJ3OOT0KCTwmH4tmcPFS?usp=drive_link
root@callofculture.com,مقهى نوق,جلسة حوارية,النثر الغير خيالي,منطقة مكة المكرمة,جدة,فعالية,استهلاكية المعرفة,,9/30/2023,8:00 PM,9/30/2023,10:00 PM,,سماح العرياني,https://drive.google.com/drive/folders/1FfcFCk-aV_q2peOCpl-53IFZ-GsinggY?usp=drive_link
root@callofculture.com,مقهى نوق,جلسة حوارية,النثر الغير خيالي,منطقة مكة المكرمة,جدة,فعالية,الصالون ثقافي: الفرق بين الواعي واللاواعي,مناقشة أهم خصائص العقل الباطن وطرق التأثير والحماية,9/13/2023,8:00 PM,9/13/2023,10:00 PM,,د.عبدالله هادي,https://drive.google.com/drive/folders/10AslNG3RRColEN8_wvJsxBYsOTLz8K0p?usp=sharing
Sarmadii.sa0@gmail.com,مقهى هود,جلسة حوارية,النثر الغير خيالي,الرياض,الرياض,مساهمة,أدبيات اللغة اليابانية,,9/18/2023,8:00 PM,9/18/2023,10:00 PM,,,https://drive.google.com/drive/folders/1JxEgzZMFe8dJxDf5lPRaNfaUMu_Ac-hY?usp=sharing
wathbah.cafe.books@gmail.com,مقهى وثبة,جلسة حوارية,دراسات,الرياض,الرياض,فعالية,عشتُ ( لأقرآ ),لقاء مع( يوميات قارئ ) يتحدث فيه عن القراءة نمط حياة,10/1/2023,8:00 PM,10/1/2023,10:00 PM,,خالد الحربي,0
wathbah.cafe.books@gmail.com,مقهى وثبة,ورشة عمل,النثر الغير خيالي,الرياض,الرياض,فعالية,موت الحكايا قراءة في كتاب ( حكايا جدتي ),مناقشة كتاب المؤلفة ( حكايا جدتي ),10/14/2023,8:00 PM,10/14/2023,10:00 PM,,د.هيا الزهير,https://drive.google.com/drive/folders/12LVxWqHNMtk8Tj6qs1x1GUKFPUnkjXoX?usp=drive_link
wathbah.cafe.books@gmail.com,مقهى وثبة,محاضرة,دراسات,الرياض,الرياض,فعالية,السعادة في المتخيل الأدبي,مناقشة عن بحث الدكتوراه في الأدب,10/4/2023,8:00 PM,10/4/2023,10:00 PM,,د. أريج السويلم,https://drive.google.com/drive/folders/1S6_-gCF9juzS07Z9PRO8S9Oh1hmaiawi?usp=drive_link
wathbah.cafe.books@gmail.com,مقهى وثبة,جلسة حوارية,دراسات,الرياض,الرياض,فعالية,كن مانجاكا,شرح تصميم المانجا لليافعين ( أدب الأطفال ),10/21/2023,8:00 PM,10/21/2023,10:00 PM,,هيلة السعودي,https://drive.google.com/drive/folders/1kVFcAzJdb8TcF3JjdO5po62gY18lSzZy?usp=drive_link
wathbah.cafe.books@gmail.com,مقهى وثبة,ورشة عمل,النثر الغير خيالي,الرياض,الرياض,مساهمة,المكتبة,وجود مكتبة في المقهى بيع كتب، وكتب للاطلاع فقط,10/29/2023,8:00 PM,10/29/2023,10:00 PM,,ناهد الشوا,https://drive.google.com/drive/folders/1cg0kWdmMwSlmLnfUpqtGVDUG0xxPKc18?usp=drive_link
wathbah.cafe.books@gmail.com,مقهى وثبة,محاضرة,دراسات,الرياض,الرياض,مساهمة,المكتبة المتنقلة,مكتبة متنقلة تحط رحالها في المدارس ليستفيد أكبر عدد من الطلاب,10/8/2023,8:00 PM,10/8/2023,10:00 PM,,هند المقوشي,https://drive.google.com/drive/folders/1ciN7giv1FkDG6R8NuI_KHVdXbY5FpHY2?usp=drive_link
wathbah.cafe.books@gmail.com,مقهى وثبة,جلسة حوارية,ادب الأطفال واليافعين,الرياض,الرياض,مساهمة,عام الشعر,كتابة أبيات شعرية على فواصل من تصميمنا وكذلك الأكواب,11/1/2023,8:00 PM,11/1/2023,10:00 PM,,-,https://drive.google.com/drive/folders/1HabzKBdm6742jlZNS3WAtMgwPP4OGC4x?usp=drive_link
wathbah.cafe.books@gmail.com,مقهى وثبة,جلسة حوارية,ادب الأطفال واليافعين,الرياض,الرياض,مساهمة,كتب للجميع,وجود مكتبة في الدور الثاني خاصة للقراءة والاطلاع كتب طبعات نادرة، روايات كلاسيكية ، دواوين شعرية فلسفة ، كتب تاريخ وحضارة,11/1/2023,8:00 PM,11/1/2023,10:00 PM,,-,https://firebasestorage.googleapis.com/v0/b/domais-events-management.appspot.com/o/users%2FrOfZbWpGyeQ2wJoApfaSjen1cMq1%2Fuploads%2F1700703607977000.jpg?alt=media&token=7a0cc3e2-e806-4a7a-8f8e-d2cd7a422800
wathbah.cafe.books@gmail.com,مقهى وثبة,جلسة حوارية,الشعر,الرياض,الرياض,مساهمة,دعم المُؤَلف الأول للكاتب السعودي,دعم المُؤَلف الأول للكاتب السعودي وذلك بعرض كتبه في المكتبة وبيعها وأيضًا في مكتبة الكتب للقراءة .,11/1/2023,8:00 PM,11/1/2023,10:00 PM,,-,https://firebasestorage.googleapis.com/v0/b/domais-events-management.appspot.com/o/users%2FrOfZbWpGyeQ2wJoApfaSjen1cMq1%2Fuploads%2F1701101268232000.jpg?alt=media&token=02d2cf45-f53d-40c1-834c-b476ceb49ff0
wathbah.cafe.books@gmail.com,مقهى وثبة,جلسة حوارية,الشعر,الرياض,الرياض,مساهمة,اقتباس اليوم,وضع اقتباس يتجدد يوميًا يكون بمكان واضح عند الكاشير ليتمكن من قراءته العملاء .,11/1/2023,8:00 PM,11/1/2023,10:00 PM,,-,https://firebasestorage.googleapis.com/v0/b/domais-events-management.appspot.com/o/users%2FrOfZbWpGyeQ2wJoApfaSjen1cMq1%2Fuploads%2F1700704076618000.jpg?alt=media&token=8882dcbe-8c91-497d-8b42-96166b010531
goodtime20232024@gmail.com,مقهى وقت جيد,محاضرة,شعر,الحدود الشمالية,عرعر,فعالية,أمسية شعرية,الأساليب الشعرية: تسليط الضوء على الأساليب المختلفة التي يستخدمها الشعراء في أعمالهم، مثل العامية، الفصحى، السجع والتفعيلة.,9/17/2023,8:00 PM,9/17/2023,10:00 PM,,مفرح سويد,https://firebasestorage.googleapis.com/v0/b/domais-events-management.appspot.com/o/users%2FrOfZbWpGyeQ2wJoApfaSjen1cMq1%2Fuploads%2F1700704610249000.jpg?alt=media&token=604cf5b8-41a9-47e9-a291-d2c73f00a0dc
goodtime20232024@gmail.com,مقهى وقت جيد,محاضرة,شعر,الحدود الشمالية,عرعر,فعالية,القاء شعر,تأثير الشعر على المجتمع: كيف يمكن للشعر أن يكون وسيلة للتعبير عن القضايا الاجتماعية والسياسية، وتأثيره في التغيير وتشكيل الرأي العام.,9/19/2023,8:00 PM,9/19/2023,10:00 PM,,أحمد مروي السديري,https://drive.google.com/file/d/1K27NvYWXK4PJ7JCD3Rm313zc7BqC-dIw/view?usp=drive_link
goodtime20232024@gmail.com,مقهى وقت جيد,محاضرة,شعر,الحدود الشمالية,عرعر,فعالية,شعر فصحي,الموضوعات الرئيسية: استعراض القضايا والموضوعات الشائعة التي يتناولها الشعراء في أعمالهم، مثل الحب، الفقد، الطبيعة، الوطن، والثورة.,9/21/2023,8:00 PM,9/21/2023,10:00 PM,,مروي السديري,https://drive.google.com/file/d/1aVV_s96RRpfgy5SQkZhKeR1tf24jNoSV/view?usp=drive_link
abdallah@yaz.one,مقهى ياز,جلسة حوارية,دراسات,مكة المكرمة,الطائف,فعالية,صناعة القهوة بين الثقافة والتجارة,لقاء تثقيفي,10/1/2023,8:00 PM,10/1/2023,10:00 PM,,الغرفة التجارية بالطائف,https://drive.google.com/file/d/1POcEvN4BkLBiEtLYJG8vdVcKvKhmC5Ng/view?usp=drive_link
abdallah@yaz.one,مقهى ياز,جلسة حوارية,النثر الغير خيالي,مكة المكرمة,الطائف,فعالية,حديث الكتب,جلسة حوارية,10/9/2023,8:00 PM,10/9/2023,10:00 PM,,احمد الشمراني,https://drive.google.com/drive/folders/1DF0qWFSr-sabmq0uda9yRIpSLovUb8x2?usp=drive_link
abdallah@yaz.one,مقهى ياز,محاضرة,النثر الغير خيالي,مكة المكرمة,الطائف,فعالية,هوية القهوة الثقافية,جلسة حوارية,10/18/2023,8:00 PM,10/18/2023,10:00 PM,,ماجد الاهدل,https://drive.google.com/drive/folders/1I-3S4M3JUh7zh79EhlWpL5Ga-VoaMRyu?usp=drive_link
abdallah@yaz.one,مقهى ياز,جلسة حوارية,دراسات,مكة المكرمة,الطائف,فعالية,دور الاعلام في ابراز الأنشطة الثقافية,لقاء تثقيفي,10/23/2023,8:00 PM,10/23/2023,10:00 PM,,منصور الغامدي,https://drive.google.com/drive/folders/1DF0qWFSr-sabmq0uda9yRIpSLovUb8x2?usp=drive_link
